target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,nordeste,sudeste,3.982622585220464,3.9867007009540636,0.004078115733599397,0.49833758761925795
test_batch_2.txt,nordeste,sudeste,3.9522087338778285,3.961266953404559,0.009058219526730582,0.4951583691755699
test_batch_3.txt,nordeste,sudeste,3.921320058500899,3.928669485012937,0.007349426512038182,0.49108368562661714
