target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,sul,sudeste,4.01251480243951,4.02151236616999,0.008997563730479996,0.5026890457712487
test_batch_2.txt,sul,sudeste,3.9950056848414937,4.0031278524983565,0.0081221676568628,0.5003909815622946
test_batch_3.txt,sul,sudeste,4.009296050916394,4.036686877306678,0.027390826390284673,0.5045858596633348
