target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,sudeste,nordeste,3.944968428871982,3.951146475042762,0.006178046170779883,0.49389330938034526
test_batch_2.txt,sudeste,nordeste,3.930121990950572,3.9365961486314474,0.0064741576808753365,0.4920745185789309
test_batch_3.txt,sudeste,nordeste,3.9877552566209844,4.0008950647285015,0.013139808107517137,0.5001118830910627
