target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,sudeste,sul,3.944968428871982,3.9553876810226747,0.010419252150692504,0.49442346012783434
test_batch_2.txt,sudeste,sul,3.930121990950572,3.950329845398192,0.020207854447619855,0.493791230674774
test_batch_3.txt,sudeste,sul,3.9877552566209844,3.992479343400787,0.0047240867798024055,0.49905991792509835
