target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,nordeste,nordeste,3.982622585220464,3.98682273084756,0.004200145627095697,0.498352841355945
test_batch_2.txt,nordeste,nordeste,3.9522087338778285,3.954607646766324,0.0023989128884953637,0.4943259558457905
test_batch_3.txt,nordeste,nordeste,3.921320058500899,3.925403495469671,0.004083436968771892,0.49067543693370885
