target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,sul,nordeste,4.01251480243951,4.02773836100811,0.015223558568600026,0.5034672951260137
test_batch_2.txt,sul,nordeste,3.9950056848414937,4.0081163710392005,0.013110686197706833,0.5010145463799001
test_batch_3.txt,sul,nordeste,4.009296050916394,4.046677982315938,0.037381931399544044,0.5058347477894922
