target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,norte,sudeste,3.93037959039652,3.9373816872443532,0.007002096847833261,0.49217271090554415
test_batch_2.txt,norte,sudeste,3.944546932255606,3.952693539130792,0.008146606875186091,0.494086692391349
test_batch_3.txt,norte,sudeste,4.0247506512337905,4.04107611968427,0.01632546845047944,0.5051345149605337
