target_file,target_region,source_region,target_entropy,cross_entropy,kl_divergence,compression_ratio
test_batch_1.txt,nordeste,sul,3.982622585220464,3.9898523041938136,0.007229718973349453,0.4987315380242267
test_batch_2.txt,nordeste,sul,3.9522087338778285,3.970791330590009,0.018582596712180433,0.4963489163237511
test_batch_3.txt,nordeste,sul,3.921320058500899,3.941528427406578,0.02020836890567912,0.49269105342582226
